tweet_id,text,model_text,label,source_file,normalized_text
,"Kufr of seeking judgment from the United Nations @UN 

 Amad Shkir
 Muqbil bin Hd
 Abdullh As-Sd 

Now imagine bragging about how much you believe in the sovereignty of the @UN, abide by its laws and belittle those who do not join in this Kufr?","Kufr of seeking judgment from the United Nations @USER Amad Shkir Muqbil bin Hd Abdullh As-Sd Now imagine bragging about how much you believe in the sovereignty of the @USER, abide by its laws and belittle those who do not join in this Kufr?",Salafi jihadi,python/ELI/all_tweets.xlsx,"Kufr of seeking judgment from the United Nations @UN Amad Shkir Muqbil bin Hd Abdullh As-Sd Now imagine bragging about how much you believe in the sovereignty of the @UN, abide by its laws and belittle those who do not join in this Kufr?"
wq0nkdawg,"""Shaykh Salih al-Fawzan   regarding the Saudi Soldiers:

- They are performing Jihad and Ribat for the Sake of Allah.

- They are Sacrificing themselves and their time to protect Islam and Muslims

- Asks Allah to grant them victory, success and aid them

- Quotes the Hadith ""Ribat (protecting the borders) for one day and night is greater than the world and what's in it and it is from the best of deeds if not the best

This the position of our scholars regarding the muslim armies and leaders, contrast this with the khawarij who view them as tawaghit, kuffar, munafiqin, shayatin and enemies of Allah.

So tell me,

Who correct?

Shaykh al-Allamah Salih al-Fawzan   and the Imams of Ahlus Sunnah

Or

Tiktok generation 20 yr old children, no knowledge nothing just vibes.""","""Shaykh Salih al-Fawzan regarding the Saudi Soldiers: - They are performing Jihad and Ribat for the Sake of Allah. - They are Sacrificing themselves and their time to protect Islam and Muslims - Asks Allah to grant them victory, success and aid them - Quotes the Hadith ""Ribat (protecting the borders) for one day and night is greater than the world and what's in it and it is from the best of deeds if not the best This the position of our scholars regarding the muslim armies and leaders, contrast this with the khawarij who view them as tawaghit, kuffar, munafiqin, shayatin and enemies of Allah. So tell me, Who correct? Shaykh al-Allamah Salih al-Fawzan and the Imams of Ahlus Sunnah Or Tiktok generation 20 yr old children, no knowledge nothing just vibes.""",Salafi taklidi,python/ELI/all_tweets.xlsx,"""Shaykh Salih al-Fawzan regarding the Saudi Soldiers: - They are performing Jihad and Ribat for the Sake of Allah. - They are Sacrificing themselves and their time to protect Islam and Muslims - Asks Allah to grant them victory, success and aid them - Quotes the Hadith ""Ribat (protecting the borders) for one day and night is greater than the world and what's in it and it is from the best of deeds if not the best This the position of our scholars regarding the muslim armies and leaders, contrast this with the khawarij who view them as tawaghit, kuffar, munafiqin, shayatin and enemies of Allah. So tell me, Who correct? Shaykh al-Allamah Salih al-Fawzan and the Imams of Ahlus Sunnah Or Tiktok generation 20 yr old children, no knowledge nothing just vibes."""
zrtabhiyr,"Diverse representation in childrens fiction is so important, which is why Im so proud to be supporting the launch of new charity @IBCplatform. Their website makes finding inclusive childrens books SO much easier. Be sure to checkit out:","Diverse representation in childrens fiction is so important, which is why Im so proud to be supporting the launch of new charity @USER. Their website makes finding inclusive childrens books SO much easier. Be sure to checkit out:",Irrelevant,python/ELI/all_tweets.xlsx,"Diverse representation in childrens fiction is so important, which is why Im so proud to be supporting the launch of new charity @IBCplatform. Their website makes finding inclusive childrens books SO much easier. Be sure to checkit out:"
pkb8r0g6q,"""""The Prophet () said: 
""
--------------

Ya rab","""""The Prophet () said: "" -------------- Ya rab",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""""The Prophet () said: "" -------------- Ya rab"
iln2k894v,"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By Abu Zayd,","Live Now at the #SalafiMasjid Jumuah Khutbah By Abu Zayd,",Salafi taklidi,python/ELI/all_tweets.xlsx,"Live Now at the #SalafiMasjid Jumuah Khutbah By Abu Zayd,"
jlmnzij5l,"""Free Ebook:

Ruqyah for Treatment of Magic and Evil Eye From the Noble Quran

140 pages, PDF.

Download here:

 
InshAllh, 10,000 print copies for free distribution available from  soon.,","""Free Ebook: Ruqyah for Treatment of Magic and Evil Eye From the Noble Quran 140 pages, PDF. Download here: InshAllh, 10,000 print copies for free distribution available from soon.,",Irrelevant,python/ELI/all_tweets.xlsx,"""Free Ebook: Ruqyah for Treatment of Magic and Evil Eye From the Noble Quran 140 pages, PDF. Download here: InshAllh, 10,000 print copies for free distribution available from soon.,"
552figgra,Preserving the deen of Allah in leaving off that which causes greater harm. Much wisdom is gained from these beautiful lines of poetry by the great scholar of Tafseer and Usool al-Deen:,Preserving the deen of Allah in leaving off that which causes greater harm. Much wisdom is gained from these beautiful lines of poetry by the great scholar of Tafseer and Usool al-Deen:,Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,Preserving the deen of Allah in leaving off that which causes greater harm. Much wisdom is gained from these beautiful lines of poetry by the great scholar of Tafseer and Usool al-Deen:
mizinqp5n,"""Imam AbdulGhani al-Maqdisi al-anbali (d. 600 AH) said:

Whoever does not say that these letters [of the Quran] are the very Speech of Allah, exalted is He, has departed from the religion and gone out from the ranks of the Muslims...","""Imam AbdulGhani al-Maqdisi al-anbali (d. 600 AH) said: Whoever does not say that these letters [of the Quran] are the very Speech of Allah, exalted is He, has departed from the religion and gone out from the ranks of the Muslims...",Irrelevant,python/ELI/all_tweets.xlsx,"""Imam AbdulGhani al-Maqdisi al-anbali (d. 600 AH) said: Whoever does not say that these letters [of the Quran] are the very Speech of Allah, exalted is He, has departed from the religion and gone out from the ranks of the Muslims..."
3c1zc0msj,"Shh Walullh ad-Dihlaw   
Know that before the fourth century, people were not unanimous in their adherence to a single, specific Madhab.
[   26p V1]
Sh Aminullah Peshawari: rather a scholar that was knowledgeable, the people would ask them questions . ++","Shh Walullh ad-Dihlaw Know that before the fourth century, people were not unanimous in their adherence to a single, specific Madhab. [ 26p V1] Sh Aminullah Peshawari: rather a scholar that was knowledgeable, the people would ask them questions . ++",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"Shh Walullh ad-Dihlaw Know that before the fourth century, people were not unanimous in their adherence to a single, specific Madhab. [ 26p V1] Sh Aminullah Peshawari: rather a scholar that was knowledgeable, the people would ask them questions . ++"
0mxn7usom,"""""Irak Krdistan Blgesi Bakan Neirvan Barzani (@IKRPresident) Antalya Diplomasi Forumunda kendi olu dris Barzaniyi Trkiye Cumhuriyeti Cumhurbakan Recep Tayyip Erdoan ile tantrd!

Erdoan da dris Barzaninin yzn avularnn iine alarak takdir etti. 
""
--------------

Flattering each other on stage and letting the layman amongst them hate each other 
Politics 

Alhamdulillah that our rolemodels were not ppl who say one thing but mean something else and do something completely different 
The Sahaba","""""Irak Krdistan Blgesi Bakan Neirvan Barzani (@USER) Antalya Diplomasi Forumunda kendi olu dris Barzaniyi Trkiye Cumhuriyeti Cumhurbakan Recep Tayyip Erdoan ile tantrd! Erdoan da dris Barzaninin yzn avularnn iine alarak takdir etti. "" -------------- Flattering each other on stage and letting the layman amongst them hate each other Politics Alhamdulillah that our rolemodels were not ppl who say one thing but mean something else and do something completely different The Sahaba",Salafi taklidi,python/ELI/all_tweets.xlsx,"""""Irak Krdistan Blgesi Bakan Neirvan Barzani (@IKRPresident) Antalya Diplomasi Forumunda kendi olu dris Barzaniyi Trkiye Cumhuriyeti Cumhurbakan Recep Tayyip Erdoan ile tantrd! Erdoan da dris Barzaninin yzn avularnn iine alarak takdir etti. "" -------------- Flattering each other on stage and letting the layman amongst them hate each other Politics Alhamdulillah that our rolemodels were not ppl who say one thing but mean something else and do something completely different The Sahaba"
8uurnpn3s,"""""trolling madkhali marriage app  
""
--------------

Why are Khawarij all so retarded and weird?

Im yet to come across a normal Khariji:

They either:
- Act like gang members
- Get caught texting sisters inappropriately 
- Mentally unstable 
- Little kids who make Memes

Yet to see one that isnt like this","""""trolling madkhali marriage app "" -------------- Why are Khawarij all so retarded and weird? Im yet to come across a normal Khariji: They either: - Act like gang members - Get caught texting sisters inappropriately - Mentally unstable - Little kids who make Memes Yet to see one that isnt like this",Salafi taklidi,python/ELI/all_tweets.xlsx,"""""trolling madkhali marriage app "" -------------- Why are Khawarij all so retarded and weird? Im yet to come across a normal Khariji: They either: - Act like gang members - Get caught texting sisters inappropriately - Mentally unstable - Little kids who make Memes Yet to see one that isnt like this"
kuw6liltz,"""Dinner | Night 2 | Hashimi Hotel [14] @taqwatravels","""Dinner | Night 2 | Hashimi Hotel [14] @USER",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Dinner | Night 2 | Hashimi Hotel [14] @taqwatravels"
