Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
7b1umtyuu,"""Reminder for myself first and foremost

We mustnt dare to give our own opinions on matters regarding Islam *unless* one is qualified to do so

For how many laymen have been misguided by other laymen, those with comprehensive oratory skills but heads devoid of correct knowledge","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
afs9w4bnk,"Tomorrow is the beginning of the 3 White Days

Why dont you take this opportunity to combine it with the 6 Days of Shawwal if you havent already finished them?

Imagine how happy and good you will feel after this - or how regretful you will feel in 3 days if you didnt.

Also one of the days is a Thursday!","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
p2ki86giw,""" 

A good brother I know personally, one who helped me alot with Islam, requires support. His young brother got accepted into a prestigious university, however cannot cover all fees. Please give for the sake of Allah and reshare","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
mz6t6gnd8,"April Fools

Shaykh ibn Uthaymeen","Salafi taklidi","בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","",""
l0r4mtaqx,"There are people who claim/think they have knowledge from the Surooris. 

They read into big topics 
-      
-  

Then they come out concluding that Sh Fawzan has contradictory opinions or that he doesnt understand the topic.

Then you see these people come on twitter and say this about the Shaykh, and the others begin to insult him

Even though I am a nobody, I know for a fact he doesnt have contradictory opinions on both topics, you just dont understand it!

Wallahul Mustaan","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
tf4tn3wjk,"""""May Allah preserve me. I knew this guy was a fraud loyal to his nation-state.""
""
--------------

The Surooris really believe that the Mashaykh are on their Manhaj

They promote:
Sh Salih al-Usaymi
Sh Abdurrazzaq Al-Badr
Sh Abdussalam ash-Shuwayer 
Thinking that they agree with them.

Atleast this idiot below knows Sh Salih al-Usaymi is not on his Manhaj.","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
gskxdp45w,"Shaving your beard is not from cleanliness

Al-Allamah Muhammad ibn Adam al-Ethiopi","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
zvf2tybas,"Response to those who speak about a Man hitting his Wife in Islam

Sh Sulayman ar-Ruhayli   
-
Simple explanation free from 
- what the feminists make up
- what the disgusting teenager boys say on tiktok lives.","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
o2rtr9jih,"Reflect upon the Quran

Al-Allamah Abdulaziz ar-Rajihi","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
1zaxp7f7t,"If Gaza isnt helped, they will continue until they overpower the other countries

Shaykh Yahya al-Hajoori","Salafi taklidi","אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","",""
1flpwdovl,"""Assalamu alaykom, everyone!

I just started my own online business, I would appreciate it if you share, jazakum Allah khayr! 

Check out  for Islamic-themed, premium products!","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
o1qf4pt2a,"Imam al-Albani makes Dua for Allah to guide or break the back of those who speak ill of 
- Muqbil ibn Hadi al-Wadii
- Rabi ibn Hadi al-Madkhali","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
5j5pf28f8,"""""You didnt answer my tweet 

My tweet to you is not about me or whether we should come to a conclusion that Im Suroori

Put me aside. I asked you honestly, and be honest with me, what do you think Ehsan Elahi Zahir would think of what your speaker said about comparing Tahara from Urine to being aware of the suffering of Mathloomeen in Palestine 

I thought you would be a person of honour, and realise that the people you promote, are nothing but government shills who dishonour the oppressed. 

Alhamdulillah, I know exactly how our Shaykh, the lion of Ahlus Sunnah Ehsan Elahi Zahir would make of that insolent man on your video.""
""
--------------

Deception, arrogance and lies - Surooriyyah

If you watch the video - the Shaykh is asked regarding those who made an ERROR when speaking about the Palestine issue so he advised them to:

- seek knowledge
- concern themselves with themselves  
- leave the affair of the masses for the Ulema or the senior students of knowledge. 

And he is absolutely not wrong, We all know many many people who speak about Palestine, Iran, politics yet they dont even know how to make Wudu correctly! Wallahi a lot of them dont pray. Except those who Allah has mercy on

But you and your likes deceive the people into thinking the Shaykh is saying that you cannot support the Palestine people or talk about it etc

As for you warning against the Shaykh and telling me not to post him, I will gladly stop if you bring me the Ulema saying this 

Moreso, which government shills do I promote. 
Name them, show us where the Ulema have refuted them along with the evidence","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
ae3fh83jk,"""Abdurrahman Al-Barrak publicly apologising to one of the noble scholars and instructors at Masjid An-Nabawi, Sulayman Ar-Ruhayli.","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
y5xjyks81,"The Importance of knowing the people of innovation.

Sh Muhammad Ramzan al-Hajiri

Unfortunately the manhaj of Tamyi is being spread because they wanted to counter the Ghulaat. Now we have two extremes, may Allah protect us","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
gdtft9qg7,"""Nobody insults muawiyah except a munafiq

Nobody with faith in his heart insults him (muawiyah)

- the late grand mufti of KSA, sheikh Abdulaziz bin Abdullah Al al-Sheikh 

May Allah have mercy on him","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
7h9uv3tq7,"Truth Before Ties

Adh-Dhahabi, in his biography of Al-Husayn ibn Abi As-Surri Al-'Asqalani, said: Abu 'Arubah Al-Harrani said:
    . 
 He (Al-Husayn) is the maternal uncle of my mother, and he is a liar. [Mzn Al-Itidl (1/536)] 

Adh-Dhahabi, in his biography of Yay ibn Abi Unaysah Al-Jazari, said: Ubaydullh ibn Amr said: Zayd ibn Abi Unaysah told me: 
     .  
Do not write from my brother, for he is a liar. [Mzn Al-Itidl (4/364)] 

And he said in the biography of Al-Husayn ibn Abi As-Surri Al-Asqalani: Abu Dwd declared him weak. And his brother Muhammad said: 
     . 
Do not write from my brother, for he is a liar. [Mzn al-Itidl (1/536)] 

Adh-Dhahabi, may Allah have mercy on him, said in the biography of Abdullh ibn Jafar ibn Naj, the father of Al ibn Al-Madn: Ibn Al-Madn said: 
 . 
My father is weak. [Mzn al-Itidl (2/401)] 

Imam Abu Dwd Sulaymn ibn Al-Ashath said about his son Abdullh:
 . 
My son is a liar. [Mzn al-Itidl (2/433)] 

Adh-Dhahabi clarified: As for his fathers statement about him, it appears that if it is authentically attributed to him, he meant that he was a liar in his everyday speech, not regarding prophetic adth. It seems he said this when Abdullh was still a young man, but later he grew older and became a leading scholar. [Tadhkirat Al-uffdh (2/238)] 

Adh-Dhahabi said in the biography of Sad ibn Shubah ibn Al-ajjj:
 .
He is truthful.

Shubah said: 
      .
I named my son Sad, but he neither succeeded nor prospered. [Mzn Al-Itidl (2/122)] 

Adh-Dhahabi said about his son Ab Hurayrah:
       .
He memorised the Quran, then preoccupied himself with other matters until he forgot it. [Fat Al-Mughth (4/356)] 

Adh-Dhahabi said in the biography of Hishm ibn assn, Ab Abdillh Al-Qards:
   
He is trustworthy, a great and eminent Imam. Ibn Ad said: Amad ibn Muammad ibn Shabb narrated to us: Amad ibn Asad narrated to us: Shuayb ibn arb narrated to us: I heard Shubah say: 
           . 
If I were to show favoritism to anyone, it would be to Hishm ibn assnhe was my brother-in-lawbut he did not have strong memory. [Mzn Al-Itidl (4/495496)] 

Imam Muslim mentions in the introduction to his a:
ajjj ibn Ash-Shir narrated to me: Sulaymn ibn arb narrated to us: ammd ibn Zayd narrated to us: Ayyb said: 
                . 
I have a neighbour, and he is a man of virtue, but if he were to testify for me about two dates, I would not consider his testimony acceptable.

Al-fidh said in the biography of Al-Abbs ibn Mabb, known as Ibn Shnah: Maslamah ibn Qsim said:
       .
He is weak in adth; his narrations should not be written. He was a friend of mine. [Lisn al-Mzn (3/244)]

Source:","Salafi taklidi","אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","",""
ckvmy5riy,"The Legacy of Shaykh Ehsan Elahi Zahir and his war against the Rafidha!

Sh. Ibrahim Al-Muhaymid","Salafi taklidi","בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","",""
4d8t8two4,"Wallahi it amazes me how a man can even talk like this

Forget your ilm or your imaan, atleast have some shame, where is your intellect to speak to a woman like this?

Wallahul Mustaan","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
zbzuyxkf4,"""Mashaaikh that are involved with their sons from the students 

May Allah shower his blessing upon all the Salafi scholars of this Ummah","Salafi taklidi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
acbp5goki,"Warning from the fitnah of those who hide behind some of the scholars such as Fawzan to attack other scholars

Sh Rabi Al-Madkhali  
-
The Fitnah of the Hadaddiyyah on Social media is increasing - be aware of them ikhwa guard your religion!","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
x1g6rwprw,"""""The Prophet  said: If you have no shame then do as you wish 

Would Menk be happy with his daughter dancing with this man? Would he be thinking of the lyrics they dance to? 

Then why is it ok for the rest of the daughters of the Ummah? 

@muftimenk acts with impunity and no shame by endorsing the lyrics of an open sinner, a singer who dances with women in public. 

This is a sick and deranged version of Ill be kind to everyone 

Just like Shareea along with hikma dictates when and where to be harsh, likewise; kindness and tolerance is measured.

May Allah guide this man and stop him from his despicable actions.""
""
--------------

Alhamdulillah a much needed response, may Allah reward you.

Many people will reply with ""Why waste your time... why are you judging others..."" 

Read below, and you will realise why this response was necessary:

Ab Idrs al-Khawln ( ):

              .

For me to see a blazing fire in the masjid is more beloved than to see an innovation (bidah) in it that has not been changed.

[Al-Shar wa al-Ibnah: 254]

Shaykh al-Islam Ibn Taymiyyah ( ) said:

""The one who refutes the innovators is a mujahid.""

Al-Awz   said:

If an innovation becomes apparent and the people of knowledge do not repudiate it, then it is [perceived as] a Sunnah!

[Sharaf Ashb Al-Hadth: 1/22]

Ibn Abbs    said:

A man from Ahlus-Sunnah calls to the Sunnah and forbids from innovation!

[Sharh Usl I'tiqd: No.11]","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
