Tweet ID,Text,Final Decision,Assigned To,Label_Lior,Reasons_Lior,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אוריכהן,Reasons_אוריכהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_כיתה,Reasons_כיתה,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה,Eli,source_file,normalized_text
b7g1b9hb2,"""The West must dismantle the Muslim Brotherhood in full, not just monitor it, not just debate it. Dissolve it. Shut down its networks, charities, and political fronts.

Countries like Ireland, the UK, the US, France, and Germany must follow the example set by the UAE and Jordan. These arent just foreign policy moves, theyre acts of national defense.

Every day the Muslim Brotherhood is allowed to operate is a day it recruits, infiltrates, and rewrites the rules from within. This is not an organization with a place in civil society. It is a threat engineered to exploit it.

The UAE labeled the Muslim Brotherhood a terrorist organization and removed it from every institution, educational, religious, financial, and civic. Jordan went even further: the Brotherhood formally dissolved itself after losing all political and legal ground. These were not gestures. They were deliberate state decisions to eliminate the roots of radicalism before they could bloom into violence.

The same clarity is needed across the West, before the same patterns take hold in new soil"",",Irrelevant,הילי חכמי,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"""The West must dismantle the Muslim Brotherhood in full, not just monitor it, not just debate it. Dissolve it. Shut down its networks, charities, and political fronts. Countries like Ireland, the UK, the US, France, and Germany must follow the example set by the UAE and Jordan. These arent just foreign policy moves, theyre acts of national defense. Every day the Muslim Brotherhood is allowed to operate is a day it recruits, infiltrates, and rewrites the rules from within. This is not an organization with a place in civil society. It is a threat engineered to exploit it. The UAE labeled the Muslim Brotherhood a terrorist organization and removed it from every institution, educational, religious, financial, and civic. Jordan went even further: the Brotherhood formally dissolved itself after losing all political and legal ground. These were not gestures. They were deliberate state decisions to eliminate the roots of radicalism before they could bloom into violence. The same clarity is needed across the West, before the same patterns take hold in new soil"","
rri0j0zmw,"""The Will (Bequest) of Shaikhanaa Al Almah Rab Ibn Hdi Al Madkhali -  

@almadani_k",Salafi taklidi,הילי חכמי;ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,python/ELI/all_tweets.xlsx,"""The Will (Bequest) of Shaikhanaa Al Almah Rab Ibn Hdi Al Madkhali - @almadani_k"
n3kn41a9a,"""The abandonment by Muslims of supporting the oppressed is evidence of the sickness or death of hearts. And a day will come for the silent ones when they will be dragged to prisons in chains, finding no one to defend them.

Shaykh Sulaymaan al-Alwaan (May Allah free him)""",Salafi jihadi,בנימין ווליך;אורי כהן,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"""The abandonment by Muslims of supporting the oppressed is evidence of the sickness or death of hearts. And a day will come for the silent ones when they will be dragged to prisons in chains, finding no one to defend them. Shaykh Sulaymaan al-Alwaan (May Allah free him)"""
shsigx5up,"""The adddiyyah] used to lie and slander (people), and slander (more). So we explained their shaykhs lie, and his errors and misguidance, but they only increased their exaggeration in him.",Salafi taklidi,אילון כהן;ענה-יה אך,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,Salafi taklidi,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"""The adddiyyah] used to lie and slander (people), and slander (more). So we explained their shaykhs lie, and his errors and misguidance, but they only increased their exaggeration in him."
juaxyvek2,"""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely!

In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost.

Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars.

al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb""",Salafi jihadi,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות; ג. קריאה לג׳האד התקפי (לא הגנתי); ביקורת על סלאפים תקלידיים,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"""The adversaries of tawd, the promoters of moral decay, and those calling for liberation from values, ethics, and divine commands and prohibitions; such people are increasing in this age, not diminishing. They proclaim that whoever merely says l ilha ill Allh is a believer, even if he abandons the Sharah of Allah entirely! In their view and creed, rulings pertain only to what lies in the heart, not to outward actions. And the more pretentious among them insist that l ilha ill Allh does not encompass all aspects of life. The result of this corrupt ideology has been the spread of wickedness across the earth, the suspension of jihd in the path of Allah, and the rise of shirk, biddah, and political, economic, intellectual, and social deviations among the Muslims, whereby the true meanings of the Sharah have been lost. Thus the Murji doctrine fused with the secular mindset that seeks to sever religion from life and life from religion. Many people came to believe that worship is confined to ritual acts performed in the home and the mosque, and that religion has no place in governance or politics. They roll off their tongues the word of unbelief: Render unto Allah what is Allahs, and unto Caesar what is Caesars. al-Allmah Sulaymn al-Alwn - Al inna nasra Allhi qarb"""
,"""The awght of the UAE
To the Yahd, they bow and extend allegiance through the Abraham Accords, a modern veil for wal to the Yahd and global powers.
To the Nar, they offer the so-called Abrahamic House.
To the mushrikn, they open their doors, erecting Hindu temples and idols.
But to the Muslimn, in Al-Fashir, in Sudan, and beyond, they send funding, weapons, and aid, fueling slaughter, spreading terror, and staining the earth with innocent blood. They build palaces for their enemies while digging graves for their own.

As the poet once said:
    
   
   
   
How many serve the throne,
masked as masters, yet chained as slaves?
Dogs before enemy,
fierce as wolves against their own.

These events reveal not the rulers themselves, their servitude to the enemies of Islam has long been clear. Rather, they expose the shuykh who defend them, legitimize them, and the deluded followers who anoint such tyrants as legitimate rulers, labeling all who resist them as khawrij.

And above all, they expose the Wests hypocrisy: when the executioner is a friend of the US and the Yahd, when Sharah is flouted, and the victims are Muslim, the world does nothing. No coalition of 89 nations rises; no outrage is voiced; no terror labels are issued. Silence becomes policy. Indifference becomes law.

May Allah protect our brothers and sisters in Al-Fashir, shield them from harm, grant them patience, and preserve their faith; and may He hold accountable those who oppress them or aid their oppressors.

Ahmad Musa Jibril
7 Jumd all1447H""",Salafi jihadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"""The awght of the UAE To the Yahd, they bow and extend allegiance through the Abraham Accords, a modern veil for wal to the Yahd and global powers. To the Nar, they offer the so-called Abrahamic House. To the mushrikn, they open their doors, erecting Hindu temples and idols. But to the Muslimn, in Al-Fashir, in Sudan, and beyond, they send funding, weapons, and aid, fueling slaughter, spreading terror, and staining the earth with innocent blood. They build palaces for their enemies while digging graves for their own. As the poet once said: How many serve the throne, masked as masters, yet chained as slaves? Dogs before enemy, fierce as wolves against their own. These events reveal not the rulers themselves, their servitude to the enemies of Islam has long been clear. Rather, they expose the shuykh who defend them, legitimize them, and the deluded followers who anoint such tyrants as legitimate rulers, labeling all who resist them as khawrij. And above all, they expose the Wests hypocrisy: when the executioner is a friend of the US and the Yahd, when Sharah is flouted, and the victims are Muslim, the world does nothing. No coalition of 89 nations rises; no outrage is voiced; no terror labels are issued. Silence becomes policy. Indifference becomes law. May Allah protect our brothers and sisters in Al-Fashir, shield them from harm, grant them patience, and preserve their faith; and may He hold accountable those who oppress them or aid their oppressors. Ahmad Musa Jibril 7 Jumd all1447H"""
x0ug3ygm0,"""The benefits of habitually listening to the Qurn when driving:

1. It will increase and strengthen your emn (Surat at-Tawbah: 124).
2. You will follow the Sunnah as the Messenger of Allah loved when the Quran was recited to him.
3. It will cause the Shaytan to flee from you.
4. It will take away the opportunity to commit sins (I.e. music, TikTok, Instagram, YouTube).
5. It will help you memorize and review what you have already memorized.
6. If you are studying Arabic language, it will aid you.""",Irrelevant,אורי כהן;זיו חסון,,,,,,,,,Skip,"מצד אחד זה שיח סלפי(תקלידי) כי הוא אוסר מוזיקה 
מצד שני אני לא בטוח כמה נכון לרדת לרזולוציה וליצור טראפיק על הבינה..",,,,,,,,,,,,,Irrelevant,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"""The benefits of habitually listening to the Qurn when driving: 1. It will increase and strengthen your emn (Surat at-Tawbah: 124). 2. You will follow the Sunnah as the Messenger of Allah loved when the Quran was recited to him. 3. It will cause the Shaytan to flee from you. 4. It will take away the opportunity to commit sins (I.e. music, TikTok, Instagram, YouTube). 5. It will help you memorize and review what you have already memorized. 6. If you are studying Arabic language, it will aid you."""
j0q29ymwf,"""The brothers in the comments and QT already debunked this buffoon in regards to his lack of comprehension of defensive Jihad and obeying a MUSLIM ruler. That being said, my challenge still stands. 

If you truly believe he is a Khariji, then lets come forward and invoke Allahs curse upon the liar and ask Allah to destroy the slanderer and publicly expose the falsehood of the Manhaj they claim to follow. 

I say hes not a Khariji. You claim he is. Lets ask Allah to curse the liar. Say Ameen in the comments so I may say likewise.""",Salafi taklidi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,,Salafi taklidi,,,,,python/ELI/all_tweets.xlsx,"""The brothers in the comments and QT already debunked this buffoon in regards to his lack of comprehension of defensive Jihad and obeying a MUSLIM ruler. That being said, my challenge still stands. If you truly believe he is a Khariji, then lets come forward and invoke Allahs curse upon the liar and ask Allah to destroy the slanderer and publicly expose the falsehood of the Manhaj they claim to follow. I say hes not a Khariji. You claim he is. Lets ask Allah to curse the liar. Say Ameen in the comments so I may say likewise."""
sz857ic71,"""The da'wah grifters and, of course, the apologists of the United Zionist Emirates will never speak about the plight of the Sudanese people, as doing so would completely expose their satanic rulers. The Sudanese have rightfully dubbed MBZ the Devil of the Arabs.

Top banner:
   
The Devil of the Arabs is killing our people.

(At the bottom:)
#__
#UAE_kills_Sudanese

Bottom banner:
       
The United Arab Emirates is committing the crime of genocide in Sudan.

(At the bottom:)
    
Expelling the Emirati ambassador is a national duty.
#__
#UAE_kills_Sudanese""",Irrelevant,אילון כהן,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"""The da'wah grifters and, of course, the apologists of the United Zionist Emirates will never speak about the plight of the Sudanese people, as doing so would completely expose their satanic rulers. The Sudanese have rightfully dubbed MBZ the Devil of the Arabs. Top banner: The Devil of the Arabs is killing our people. (At the bottom:) #__ #UAE_kills_Sudanese Bottom banner: The United Arab Emirates is committing the crime of genocide in Sudan. (At the bottom:) Expelling the Emirati ambassador is a national duty. #__ #UAE_kills_Sudanese"""
lf51g3jrm,"""The devil-hearted ruler... 

There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. 

Be careful of these people. 

If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. 

Don't speak ill of him in public and don't advise him from pulpits.

Make Duaa for him and not against him. 

Don't incite the masses against him and call for revolts and corruption. 

If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. 

Fear Allaah and adhere to the Sunnah.""",Salafi taklidi,אורי כהן;זיו חסון,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"""The devil-hearted ruler... There are many wicked Khariji Muslims who deliberately twist the narrations regarding the obedience to rulers. Or, they cite the ones that they allege support their revolutionary tendencies and ignore the ones which expose them and their lies. Be careful of these people. If you live in Muslim country that has a Muslim ruler, then listen and obey in that which is good and don't obey him in disobedience. Don't speak ill of him in public and don't advise him from pulpits. Make Duaa for him and not against him. Don't incite the masses against him and call for revolts and corruption. If you live among the Kuffaar, then remain silent as you have no right to discuss our affairs nor is there any weight for the opinion of a hypocrite who pays taxes to the Kuffaar, pledges allegiance to them and helps them in their evil ways by neighboring them and residing amongst them. Fear Allaah and adhere to the Sunnah."""
